type_methode,age_grp,statut_mat,parite,instruction,richesse,milieu,religion,expo_media,poids,utilise
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.547137,1
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Exposee,0.547137,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.547137,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.547137,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.547137,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.547137,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.547137,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.547137,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.547137,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.547137,0
Aucune,40-44,Jamais en union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Non exposee,0.547137,0
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.547137,1
Moderne,45-49,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.547137,1
Moderne,20-24,En union,Non nullipare,Superieur,Pauvre,Rural,Protestante,Exposee,0.547137,1
Moderne,20-24,En union,Non nullipare,Superieur,Pauvre,Rural,Protestante,Exposee,0.547137,1
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Non exposee,0.547137,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Non exposee,0.547137,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Non exposee,0.547137,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Non exposee,0.547137,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Non exposee,0.547137,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Non exposee,0.547137,0
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Exposee,0.547137,1
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Exposee,0.547137,1
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Exposee,0.547137,1
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Autres chretiens,Exposee,0.547137,1
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Musulmane,Non exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Musulmane,Non exposee,1.017177,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,1.017177,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,1.017177,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,1.017177,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Exposee,1.017177,0
Moderne,30-34,En union,Non nullipare,Superieur,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Superieur,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Superieur,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,20-24,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,20-24,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Moderne,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,1
Aucune,25-29,En union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Non exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Protestante,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Protestante,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Protestante,Exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Non exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Non exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Non exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Non exposee,1.017177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Non exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,1.017177,0
Aucune,40-44,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,1.017177,0
Aucune,25-29,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,1.017177,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,1.017177,0
Moderne,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.017177,1
Moderne,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,1
Moderne,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,1
Moderne,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,1
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,15-19,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,0.214177,0
Aucune,15-19,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,0.214177,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,0.214177,0
Aucune,20-24,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Exposee,0.214177,0
Moderne,20-24,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Musulmane,Exposee,0.214177,1
Aucune,15-19,Anciennement en union,Nullipare,Primaire,Moyen,Urbain,Animiste,Non exposee,0.214177,0
Moderne,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,1
Moderne,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,1
Moderne,40-44,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,1
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Secondaire,Moyen,Urbain,Musulmane,Exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Secondaire,Moyen,Urbain,Musulmane,Exposee,0.214177,0
Aucune,30-34,En union,Non nullipare,Secondaire,Moyen,Urbain,Musulmane,Exposee,0.214177,0
Aucune,15-19,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,15-19,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,15-19,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,15-19,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,15-19,En union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,40-44,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,40-44,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,40-44,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,40-44,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Musulmane,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.214177,0
Aucune,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Moderne,15-19,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Non exposee,0.214177,1
Traditionnelle,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Exposee,0.214177,1
Traditionnelle,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Exposee,0.214177,1
Traditionnelle,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Exposee,0.214177,1
Traditionnelle,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Exposee,0.214177,1
Aucune,30-34,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,30-34,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,45-49,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.214177,0
Aucune,20-24,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Jamais en union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Jamais en union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Jamais en union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Jamais en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Moderne,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Exposee,0.421759,1
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Moyen,Rural,Catholique,Non exposee,0.421759,0
Moderne,40-44,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,1
Moderne,40-44,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,20-24,En union,Non nullipare,Secondaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,20-24,En union,Non nullipare,Secondaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,20-24,En union,Non nullipare,Secondaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,20-24,En union,Non nullipare,Secondaire,Pauvre,Rural,Catholique,Exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Jamais en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,15-19,Anciennement en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
